symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
FJX1	625.6370043	0.070918113	0.192237886	0.60998466	0.817859708
FKBP10	33346.92934	-0.204924736	0.145777709	0.098961911	0.315814098
FKBP11	2048.025044	-0.312735739	0.306414822	0.073681514	0.263891426
FKBP14	1986.740516	-0.510542321	0.220148047	0.003449375	0.038099476
FKBP14-AS1	12.11411834	0.077828806	0.255721502	0.49503502	0.744814209
FKBP15	1549.737928	-0.032912385	0.189846432	0.805352082	0.915941573
FKBP1A	7612.629389	0.378006678	0.158180188	0.005521332	0.052043961
FKBP1AP1	0.044449292	-0.009507112	0.274168606	0.914590283	
FKBP1AP2	0				
FKBP1AP3	0				
FKBP1AP4	0				
FKBP1B	230.828083	0.130417914	0.250295366	0.346749811	0.628422346
FKBP1BP1	0				
FKBP1C	10.88058946	0.158467819	0.252724223	0.275805904	0.559512723
FKBP2	1690.201152	0.159198246	0.173298495	0.247586927	0.527568905
FKBP3	1311.89781	-0.145565742	0.17243182	0.281426205	0.566641888
FKBP4	1745.797712	-0.009024933	0.166092007	0.94342268	0.97770014
FKBP4P1	0				
FKBP4P2	0				
FKBP4P6	0.044449292	-0.009507112	0.274168606	0.914590283	
FKBP4P7	0				
FKBP4P8	0				
FKBP5	11781.99025	-0.116407045	0.188834628	0.417969782	0.690261267
FKBP6	0.56769504	-0.032697346	0.272991939	0.491778061	
FKBP7	1556.937316	-0.152139709	0.185452659	0.273945746	0.557424624
FKBP8	11240.34371	0.29619	0.186445674	0.044896237	0.198113553
FKBP9	10084.99327	-0.156200007	0.184051713	0.267301541	0.5499234
FKBP9P1	37.10189912	-0.020209551	0.263414557	0.787219993	0.908504252
FKBPL	221.8559217	0.396452845	0.25739848	0.027365314	0.145471738
FKRP	1103.96884	-0.315605465	0.152735183	0.015424201	0.102025096
FKTN	876.4045487	-0.058440351	0.15323733	0.636483375	0.832704362
FLACC1	5.45929971	0.050597664	0.247233699	0.658200998	0.844805057
FLAD1	710.71535	-0.505325247	0.218927429	0.003652288	0.039609268
FLCN	1844.138989	0.060300872	0.229174651	0.641019634	0.835138409
FLG	0.044449292	-0.009507112	0.274168606	0.914590283	
FLG-AS1	62.5955494	-0.113751832	0.24749227	0.396069452	0.671114215
FLG2	0				
FLI1	318.3142666	-0.107316177	0.161228812	0.412513393	0.686351626
FLII	5957.430321	0.245358072	0.178555095	0.085840801	0.289332383
FLJ12825	0.272986501	-0.000118985	0.273365023	0.976082799	
FLJ13224	0.999310298	-0.065829498	0.277924496	0.290970654	
FLJ16779	0.070336309	-0.010633415	0.27424016	0.914590283	
FLJ20021	200.9639428	0.131625962	0.234811797	0.35776235	0.638057838
FLJ30679	1.337072679	-0.011010251	0.269752115	0.823587329	
FLJ31104	3.859880257	-0.25569903	0.418335827	0.044968955	0.198168617
FLJ31356	7.52946192	-0.070468532	0.251713174	0.543353847	0.776832942
FLJ36000	0				
FLJ37453	50.16683029	0.188258218	0.206655291	0.206371862	0.479316588
FLJ38576	2.359931411	-0.09102748	0.283073373	0.250716567	0.531654877
FLJ40194	0.038652561	-0.001017292	0.274193287	0.98256985	
FLJ40288	0				
FLJ42393	1.159943292	-0.009950476	0.26952844	0.843001314	
FLJ42969	0.104268334	0.013220664	0.274411487	0.77944009	
FLJ43315	0.642419645	0.025538327	0.273283676	0.559222645	
FLJ46284	4.994538348	-0.109564078	0.273061821	0.329822048	0.612881527
FLNA	137118.216	-0.012587073	0.1798604	0.984278422	0.993597256
FLNB	7465.537051	-0.239671976	0.22590265	0.125516605	0.360289782
FLNB-AS1	0.572088569	-0.018690131	0.272286033	0.601867822	
FLNC	9445.628033	-0.108308362	0.241772307	0.424100344	0.693586262
FLNC-AS1	0.038652561	-0.001017292	0.274193287	0.98256985	
FLOT1	6153.816982	0.238671929	0.128475269	0.0392849	0.182964925
FLOT2	2091.811122	0.152757451	0.132283999	0.189314185	0.456974855
FLRT1	37.50850438	-0.046483576	0.26597708	0.564691234	0.790506745
FLRT2	1119.44368	0.35496649	0.311261897	0.053408612	0.21939213
FLRT3	299.1913252	0.083966576	0.236000627	0.520154027	0.761578741
FLT1	10.15080489	0.223266429	0.397724367	0.030288341	0.154279038
FLT1P1	0				
FLT3	0.990757365	0.037275782	0.273393072	0.487055793	
FLT3LG	307.9980584	-0.464157826	0.162861886	0.000985842	0.015949631
FLT4	3.704579966	0.2820457	0.494593777	0.016543411	0.106362818
FLVCR1	189.7732533	-0.209904472	0.231499158	0.174020334	0.435820067
FLVCR1-DT	41.69458301	-0.02359599	0.254041325	0.807142129	0.91670242
FLVCR2	526.3455245	0.263724877	0.299093677	0.111636968	0.337521712
FLYWCH1	1760.14654	0.030356371	0.12694157	0.791930066	0.910253126
FLYWCH1P1	0				
FLYWCH2	566.2020616	-0.246550402	0.171384522	0.075227114	0.266926167
FMC1	104.1857338	-0.728519848	0.330453791	0.002276719	0.028550117
FMC1-LUC7L2	273.0964877	-0.630736832	0.257334155	0.001644025	0.022472131
FMN1	440.4222412	0.093628929	0.258473804	0.433936657	0.700589557
FMN2	71.12380558	2.552657208	0.559105204	1.93084E-07	2.26851E-05
FMN2P1	0				
FMNL1	464.4786605	0.875683118	0.322946013	0.000485968	0.009525367
FMNL2	1213.113326	0.288305042	0.354893788	0.084225839	0.285546136
FMNL3	2872.406415	0.094591854	0.186023585	0.498180542	0.746806406
FMO1	95.01505772	0.09057453	0.292237775		
FMO10P	0				
FMO11P	0				
FMO2	37.84971177	0.047410741	0.270904187	0.491061554	0.742270864
FMO3	216.7288546	-0.156060107	0.308314946	0.154462489	0.408409995
FMO4	97.11933376	0.052666448	0.243607218	0.661199909	0.845862479
FMO5	17.66751652	0.44636839	0.428032829	0.031999101	0.16013711
FMO6P	2.416508991	0.053543917	0.273995233	0.392788726	0.668188566
FMO7P	0				
FMO8P	0				
FMO9P	0				
FMOD	1529.200732	0.088072212	0.270870235	0.390808331	0.667484735
FMR1	947.5729603	-0.145443062	0.153588696	0.258060956	0.538493197
FMR1-AS1	0.375279266	0.012949211	0.273113694	0.714116333	
FMR1-IT1	0.755774753	-0.048119687	0.278312074	0.244556858	
FMR1NB	0.044449292	-0.009507112	0.274168606	0.914590283	
FN1	1653156.517	0.005660367	0.178232222	0.97093094	0.98947929
FN3K	174.1485643	0.176448594	0.242094545	0.242129994	0.521344151
FN3KRP	782.7434878	0.225838057	0.189736092	0.12312987	0.356930148
FNBP1	1223.356058	0.042589401	0.178261929	0.7545714	0.893927753
FNBP1L	647.6768847	-0.121371433	0.180012036	0.379317322	0.657405504
FNBP1P1	14.85983528	0.126064922	0.266855935	0.320003219	0.604076467
FNBP4	1902.224084	-0.176778976	0.193879049	0.220627942	0.497671196
FNDC1	42.96287018	-0.57917824	0.589267117	0.01800341	0.112456872
FNDC1-IT1	0				
FNDC10	405.8968896	-0.16493912	0.217984421	0.266937733	0.5494074
FNDC11	86.89088582	2.277019686	0.83794664	0.000211937	0.00521697
FNDC3A	3426.602089	0.281703661	0.234817908	0.083132308	0.283480917
FNDC3B	5318.233849	-0.21197654	0.223726314	0.171791919	0.432828707
FNDC3CP	0				
FNDC4	1465.358507	0.624006491	0.228785266	0.000812827	0.013914638
FNDC5	17.24871805	-0.280855872	0.413419309	0.059082172	0.232906711
FNDC7	0.387355846	0.018696658	0.274588123	0.715496742	
FNDC8	0.194718757	-0.004948028	0.273681576	0.915859489	
FNDC9	0.048476503	-0.001032093	0.274192702	0.98256985	
FNIP1	1456.084966	0.114554825	0.218211944	0.417975613	0.690261267
FNIP2	393.4114317	0.161203542	0.2730457	0.246635335	0.526507488
FNTA	1582.542771	0.097162489	0.143071167	0.428898743	0.697157359
FNTAP1	0				
FNTAP2	0				
FNTB	537.0643243	0.263558947	0.148691261	0.037591272	0.177506345
FO082814.1	0.093390137	0.012907055	0.274381155	0.77944009	
FO082842.1	0				
FO393400.1	31.89188607	-0.085425997	0.209536762	0.53995064	0.774474655
FO393401.1	0				
FO393408.1	0				
FO393410.1	0				
FO393411.1	7.944051866	0.19912565	0.323328117	0.135288633	0.377644893
FO393412.1	0				
FO393413.1	0				
FO393414.1	0				
FO393414.2	0				
FO393414.3	0.1207092	0.001671305	0.273622844	0.98125541	
FO393415.1	0.171466147	-0.000260613	0.273621808	0.982966698	
FO393415.2	0				
FO393418.1	0.364810367	-0.006619153	0.272739565	0.850248195	
FO393419.1	0				
FO393419.2	0				
FO393419.3	0.104167709	-0.01086267	0.274257164	0.913404705	
FO393422.1	0				
FO624990.1	0				
FO680682.1	0.060138196	0.010762558	0.274222372	0.880016398	
FO681491.1	0				
FO681492.1	8.008408969	-0.039009981	0.263871363	0.635347265	0.831872924
FO681548.1	0				
FO704657.1	1.598722959	-0.050175584	0.267435597	0.530697281	
FOCAD	1504.068675	0.038346126	0.179706294	0.778054775	0.905315736
FOCAD-AS1	0.400389885	0.002919456	0.273115911	0.992345879	
FOLH1	0.449657292	0.001287196	0.273472336	0.84020181	
FOLH1B	0.191697831	0.000187527	0.273622091	0.993582976	
FOLR1	9.804020284	-0.105747661	0.281668891	0.277333446	0.561667099
FOLR1P1	0				
FOLR2	0				
FOLR3	0.17401243	-0.011063804	0.274272463	0.910427726	
FOS	6620.217104	-7.053097934	0.775397474	4.08709E-21	1.34452E-17
FOSB	6790.914581	-8.272947693	0.908881301	3.85567E-21	1.34452E-17
FOSL1	1757.84411	1.061404268	0.474140754	0.001211785	0.018202589
FOSL1P1	0.504696395	0.033461243	0.274809637	0.429187638	
FOSL2	9621.349611	-0.300243289	0.341891684	0.079172917	0.275465368
FOXA1	0				
FOXA2	0				
FOXA3	5.384677619	0.140846525	0.323770371	0.026130747	0.140843441
FOXB1	0				
FOXB2	0				
FOXC1	163.470768	-0.12937983	0.258461069	0.329854674	0.612884455
FOXC2	840.8713882	0.018802321	0.221961535	0.862342113	0.941682359
FOXC2-AS1	36.72972337	0.065026523	0.251081707	0.574365933	0.796824545
FOXCUT	0.08418878	0.011649238	0.274288081	0.880016398	
FOXD1	2219.330195	-0.159804414	0.254289033	0.267445217	0.549991961
FOXD1-AS1	1.820558788	-0.005747487	0.264685824	0.931536171	
FOXD2	50.29908111	0.02283899	0.2476721	0.835627977	0.930045926
FOXD2-AS1	47.67279735	0.225331079	0.260248294	0.156156113	0.410687457
FOXD3	0.045083047	-0.001006066	0.274192795	0.98256985	
FOXD3-AS1	0.275862078	0.01564328	0.274373977	0.78926418	
FOXD4	29.18834089	0.09734824	0.272853452	0.348389516	0.629774913
FOXD4L1	26.63403717	0.580473566	1.020085852	0.014951319	0.099633447
FOXD4L3	1.510026075	-0.000255576	0.270928492	0.972560551	
FOXD4L4	4.448662123	-0.011409097	0.26677767	0.856395096	0.938980469
FOXD4L5	4.480236434	0.107305902	0.296460017	0.118981958	0.349154706
FOXD4L6	3.167539443	0.06565656	0.282915865	0.271919561	0.554629358
FOXE1	0.099628865	-0.000289269	0.273615805	0.982994413	
FOXE3	2.424643781	-0.124228109	0.297399111	0.17414501	0.435900267
FOXF1	2238.07366	-0.111663518	0.203023044	0.437854355	0.704285097
FOXF2	1813.877097	0.203192025	0.256731678	0.206185672	0.479125593
FOXG1	0.293301794	0.030987951	0.276029558	0.469306568	
FOXG1-AS1	0				
FOXH1	3.582667287	0.050643069	0.261596072	0.589958865	0.805632218
FOXI1	2.81296954	0.148391833	0.337267245	0.000471544	0.009307327
FOXI2	0				
FOXI3	0				
FOXJ1	2.55456978	-0.090432975	0.293888254	0.063968196	0.243460796
FOXJ2	1180.339005	-0.203281241	0.153019687	0.113127032	0.340145253
FOXJ3	1632.162147	-0.032650491	0.135648642	0.780482813	0.906239902
FOXK1	1495.651686	0.01506308	0.171400555	0.909994253	0.96262411
FOXK2	2879.70943	0.187566085	0.119322911	0.080545037	0.278381038
FOXL1	387.0914397	1.010766495	0.252458041	4.59801E-06	0.000275017
FOXL2	2.338077391	0.018182539	0.263121609	0.812613354	0.919477321
FOXL2NB	0.341858556	0.006021116	0.272396598	0.908003631	
FOXL3	0				
FOXM1	1838.796609	0.01693628	0.256403635	0.864992834	0.943335031
FOXN1	0				
FOXN2	453.6218052	0.429419965	0.197324384	0.006888102	0.06039069
FOXN3	2052.509808	0.050303247	0.206162269	0.72280365	0.87778862
FOXN3-AS1	21.2118762	-0.000957386	0.2133143	0.993092028	0.997184232
FOXN3-AS2	0				
FOXN3P1	0.215097651	-0.010243026	0.274214186	0.913295679	
FOXN3P2	0				
FOXN4	0				
FOXO1	664.2065158	0.007690191	0.225823272	0.954908055	0.982673262
FOXO1B	0				
FOXO3	3950.049918	0.027157727	0.190396911	0.840627643	0.932152473
FOXO3B	300.339027	-0.144446069	0.222841441	0.323100302	0.607188717
FOXO4	257.1152908	0.260080904	0.300155147	0.113979568	0.341488877
FOXO6	27.02299229	0.038737943	0.246393278	0.732537227	0.883449595
FOXO6-AS1	0.568835072	-0.003475171	0.271680655	0.913698805	
FOXP1	1556.920841	0.019689338	0.193209403	0.879992576	0.950128379
FOXP1-AS1	0				
FOXP1-IT1	0.365324758	0.027781834	0.275479524	0.558278189	
FOXP2	0.799296771	-0.009580343	0.271691059	0.800088274	
FOXP3	5.815041244	-0.094867862	0.267393336	0.385222561	0.662116689
FOXP4	825.483406	-0.122258542	0.157617621	0.350797427	0.632113418
FOXP4-AS1	0.629541274	-0.001979539	0.271433554	0.949683543	
FOXQ1	1182.728464	1.181750405	0.550784733	0.001318846	0.019239747
FOXR1	0.063802279	0.010919671	0.274233302	0.880016398	
FOXR2	0				
FOXRED1	559.2034764	0.047308676	0.194955085	0.734841997	0.884588411
FOXRED2	1092.441065	0.014049864	0.218266543	0.91504005	0.965094061
FOXS1	0.209945481	-0.018708158	0.274791083	0.678319043	
FP236240.1	0				
FP236240.2	0				
FP236240.3	0				
FP236241.1	36.85527214	-0.018774303	0.266350303	0.773800365	0.903588457
FP236315.1	5.412128034	0.039659665	0.251408321	0.709309342	0.869911009
FP236315.2	8.741911313	0.094328357	0.268383715	0.383434375	0.66086515
FP236315.3	0.048476503	-0.001032093	0.274192702	0.98256985	
FP236383.3	60.74717441	-0.189035143	0.346904767	0.073005975	0.262464383
FP236383.6	0.312894119	-0.027773843	0.27551126	0.602703468	
FP236383.9	0.117317546	-0.001112287	0.27418973	0.982570583	
FP325313.1	0				
FP325313.2	0				
FP325313.3	0				
FP325317.1	0.065876517	-0.001090125	0.274191533	0.982570533	
FP325317.2	0.063802279	0.010919671	0.274233302	0.880016398	
FP325318.1	0.463188861	0.010199838	0.273162399	0.81522158	
FP325330.1	0				
FP325330.2	0				
FP325330.3	0				
FP325331.1	0				
FP325332.1	0.607413493	-0.007972546	0.273420102	0.890661494	
FP326651.1	0.060138196	0.010762558	0.274222372	0.880016398	
FP475955.1	0				
FP475955.2	0				
FP475955.3	0				
FP475955.4	0.096862724	0.001436225	0.273621886	0.979427752	
FP565171.1	0				
FP565260.1	597.4336523	0.007234753	0.207865243	0.959952539	0.984492529
FP565260.2	2.732896726	0.016424072	0.274876859	0.295990997	0.582015371
FP565260.3	158.6862103	1.501472913	1.111571923	0.003622066	0.039433172
FP565260.4	0				
FP565260.5	0.128458922	-0.001123104	0.274189264	0.982571274	
FP565260.6	349.8953744	-0.129927936	0.226299071	0.368459632	0.64784039
FP671120.1	0				
FP671120.10	0.171647205	-0.009969324	0.274196739	0.916417688	
FP671120.11	0				
FP671120.2	0				
FP671120.4	21.88864262	-0.0063712	0.27178628	0.857734411	0.93961382
FP671120.6	117.5024509	0.101026282	0.231588238	0.463295805	0.721940451
FP671120.7	0.13524914	-0.001127419	0.2741891	0.982571352	
FP671120.8	0.088898585	-0.012168234	0.274349971	0.813161858	
FP671120.9	0.045083047	-0.001006066	0.274192795	0.98256985	
FP700107.1	0				
FP700111.1	0.068965282	-0.001070959	0.274191848	0.98256985	
FP700111.2	0				
FP885919.1	0.414602095	0.016367785	0.274099586	0.597369555	
FPGS	2122.719658	0.158245754	0.146103253	0.206069365	0.478979492
FPGT	308.8089528	-0.179308531	0.183459062	0.204491528	0.477154956
FPGT-TNNI3K	45.94605491	-0.041210758	0.251108488	0.697538725	0.865151055
FPR1	949.8965097	0.054957645	0.245644501	0.651404993	0.840366249
FPR2	5.432215708	0.118221469	0.285260683	0.252185784	0.53316656
FPR3	12.53288953	-0.089168921	0.282498439	0.256325919	0.537635201
FRA10AC1	530.1179181	-0.185574713	0.131545085	0.107704796	0.330880804
FRAS1	1204.104511	3.439351635	0.765497522	2.7247E-07	3.02136E-05
FRAT1	86.39918694	0.053051151	0.236654442	0.673628413	0.853280844
FRAT2	210.7608356	0.046145846	0.224284817	0.728392634	0.880998457
FREM1	13.91039828	-0.087019227	0.252712754	0.467644335	0.725429415
FREM2	0.55676389	-0.050804749	0.27980139	0.259092366	
FREM2-AS1	0				
FREM3	0.297532454	0.020672624	0.274957564	0.60577634	
FRG1	601.3101647	-0.045568026	0.138771221	0.706387897	0.86851924
FRG1-DT	10.45520861	0.097477412	0.272077468	0.352495247	0.633328486
FRG1BP	109.5750484	-0.048149287	0.237950698	0.694203392	0.863238616
FRG1CP	257.7004214	0.023633439	0.245757388	0.831309787	0.927915897
FRG1DP	15.14749369	0.147527809	0.247553619	0.307883541	0.593492727
FRG1EP	6.613433554	0.015672286	0.26310615	0.84003133	0.932052281
FRG1FP	0.117876396	0.001958874	0.273626879	0.975834196	
FRG1GP	13.2458984	-0.019128348	0.238146184	0.871634918	0.946260445
FRG1HP	210.4616012	0.216052599	0.223515148	0.162051339	0.418641921
FRG1JP	12.90612031	0.090362555	0.267609526	0.401207676	0.675500528
FRG1KP	0				
FRG2	0.144670419	0.000697619	0.273623892	0.982946418	
FRG2B	0				
FRG2C	0.6360703	0.011626798	0.271959222	0.776019683	
FRG2DP	0				
FRG2EP	0				
FRG2FP	0				
FRG2GP	0				
FRG2HP	0				
FRG2IP	0				
FRG2JP	0				
FRG2KP	0.154970552	0.001364259	0.273619085	0.981765859	
FRG2LP	0.065741063	-0.0010535	0.274191899	0.98256985	
FRG2MP	0				
FRGCA	0				
FRK	31.771393	0.017779829	0.226680673	0.89097216	0.954762904
FRMD1	0				
FRMD3	12.90077304	0.030019921	0.257332392	0.751670872	0.892473513
FRMD4A	1878.408199	0.20723597	0.228571108	0.177066389	0.440057465
FRMD4B	10.03708079	-0.023735215	0.260416063	0.779039028	0.905814996
FRMD5	108.8148082	0.088099714	0.261907219	0.436826796	0.703413009
FRMD6	6306.703117	-0.659324297	0.248543059	0.000886783	0.014733431
FRMD6-AS1	23.14812798	-0.204300094	0.294182496	0.167598358	0.42645444
FRMD6-AS2	1.445393769	-0.015977334	0.266226575	0.806589226	
FRMD7	1.317929623	-0.059975905	0.282868942	0.053689537	
FRMD8	1285.945016	0.030260328	0.144559622	0.826958713	0.92609992
FRMD8P1	0.070336309	-0.010633415	0.27424016	0.914590283	
FRMPD1	0.324580305	-0.000578843	0.273369748	0.977551619	
FRMPD2	0.068965282	-0.001070959	0.274191848	0.98256985	
FRMPD2B	0.052134167	0.010378384	0.274196959	0.880016398	
FRMPD3	1.102827798	0.011498107	0.267496016	0.8500464	
FRMPD3-AS1	0.150717882	-0.012928451	0.274427846	0.811819774	
FRMPD4	139.185423	-0.555924315	0.689240887	0.018418962	0.113895199
FRMPD4-AS1	0				
FRRS1	74.2194149	-0.051929085	0.229377312	0.68576747	0.859135406
FRRS1L	53.56946001	0.185589021	0.309394677	0.161016079	0.417297185
FRS2	916.5157402	-0.307901052	0.211449172	0.049960274	0.211134758
FRS3	300.3757363	-0.02593433	0.135169266	0.820985565	0.923287167
FRY	504.0281682	0.077350984	0.263024971	0.46676753	0.724660277
FRY-AS1	0.572139618	0.005581086	0.270936278	0.906172444	
FRYL	1052.33814	-0.038789635	0.164865801	0.766712874	0.90053548
FRZB	181.0572562	0.13093772	0.272092331	0.294033078	0.579608998
FSBP	119.8350713	-0.326858317	0.246811748	0.054051568	0.220970142
FSCB	0				
FSCN1	19449.8849	0.014536054	0.183986306	0.917193119	0.965854397
FSCN1P1	1.241660862	-0.059935417	0.272751696	0.413814644	
FSCN2	19.81720094	0.103513295	0.266126475	0.372846263	0.651317775
FSCN3	7.834249144	-0.203228792	0.309327615	0.153115168	0.406254249
FSD1	706.7286966	0.12766082	0.195512099	0.37177717	0.650601807
FSD1L	187.1283413	0.116815024	0.217444455	0.414298145	0.687799002
FSD2	1.140937099	0.014572415	0.269379302	0.792579325	
FSHB	0				
FSHR	0				
FSIP1	45.51283649	0.039091116	0.220568479	0.768119027	0.901107481
FSIP2	12.59413394	-0.107196405	0.288612638	0.203119608	0.475587519
FSIP2-AS1	1.141625833	-0.001592366	0.268165542	0.974758346	
FSIP2-AS2	1.022622932	0.043089684	0.276018715	0.287635767	
FST	849.0408546	-0.260298105	0.339988452		
FSTL1	41593.03488	0.007403253	0.193706841	0.960781107	0.984881718
FSTL3	8522.742575	0.439644224	0.196447429	0.005734047	0.053386141
FSTL4	0.309737251	-0.006290285	0.273346745	0.850449945	
FSTL5	10.94605295	-0.23833693	0.451568548	0.002920601	0.034374974
FTCD	15.7726182	0.016877496	0.252159364	0.866573087	0.944059038
FTCD-AS1	0.060138196	0.010762558	0.274222372	0.880016398	
FTCDNL1	52.13878886	-0.089779176	0.265261115	0.409829627	0.683961882
FTH1	169633.0925	-0.006592017	0.159764373	0.995904798	0.997967782
FTH1P1	0.180164635	-0.003786271	0.273636168	0.916115627	
FTH1P10	12.29126142	0.059977145	0.249526792	0.601886927	0.813229771
FTH1P11	15.83176405	0.067885647	0.238964998	0.594032459	0.808967433
FTH1P12	17.1300159	0.006503567	0.230782639	0.959430147	0.984157099
FTH1P13	0.820762587	-0.025668228	0.269984962	0.643136208	
FTH1P14	0				
FTH1P15	8.413720511	0.008042192	0.238823704	0.946873521	0.979373765
FTH1P16	10.26530482	-0.043236382	0.246743317	0.703221115	0.867131777
FTH1P19	1.444716087	0.057879636	0.276797342	0.315533034	
FTH1P2	13.85594007	-0.113562505	0.254181729	0.383194216	0.660708298
FTH1P20	25.15853161	-0.10371716	0.227225807	0.458359478	0.718958908
FTH1P21	0.438077916	0.00148852	0.272283186	0.970674291	
FTH1P22	0				
FTH1P23	19.52606683	-0.091660145	0.213575412	0.512840335	0.757253627
FTH1P24	0				
FTH1P25	0				
FTH1P26	0.052134167	0.010378384	0.274196959	0.880016398	
FTH1P27	0.121453161	-0.009915551	0.274193362	0.916948431	
FTH1P3	30.9411106	0.039484085	0.223198411	0.76607451	0.900408953
FTH1P4	1.698471746	0.062581958	0.271946758	0.424769363	
FTH1P5	4.573617926	0.022143114	0.250919638	0.831905652	0.9280419
FTH1P6	0				
FTH1P7	17.07960344	-0.068306336	0.230265028	0.605202723	0.815280599
FTH1P8	21.15044085	-0.030747063	0.232310169	0.80276424	0.914695828
FTH1P9	0				
FTHL17	0				
FTHL18	0				
FTL	110053.5744	0.17116229	0.221541774	0.254079452	0.535487405
FTLP1	0				
FTLP10	0				
FTLP12	0.660552382	0.025654135	0.275055576	0.652898795	
FTLP13	0				
FTLP14	0				
FTLP15	0.153797998	0.001421949	0.273619608	0.981269702	
FTLP16	0				
FTLP17	0				
FTLP18	0				
FTLP19	0				
FTLP2	8.172464798	0.338340685	0.442730718	0.053324361	0.219302775
FTLP3	7.883839231	0.052864594	0.250510318	0.637497128	0.833317814
FTLP4	0				
FTLP5	0				
FTLP6	0				
FTLP8	0				
FTMT	0				
FTO	1911.820333	-0.213127591	0.161638263	0.109009502	0.333172739
FTOP1	0.211725525	0.015318545	0.274645629	0.657389927	
FTSJ1	1899.227782	-0.247425065	0.138984495	0.047164002	0.204075521
FTSJ3	2040.174206	-0.092810699	0.1731445	0.492504937	0.74337099
FTX	830.7683283	0.211883266	0.233780302	0.171596915	0.432614253
FUBP1	2431.824231	-0.192735587	0.181766328	0.173609987	0.435169345
FUBP3	2236.924941	-0.179786773	0.109109113	0.071477433	0.259437582
FUCA1	250.7877365	1.820307519	0.70680391	0.000346144	0.007516542
FUCA1P1	0				
FUCA2	3073.303079	-0.329224947	0.228742785	0.046354835	0.201886968
FUNDC1	379.3566172	0.114020837	0.166951332	0.398188529	0.672955319
FUNDC2	1538.094531	0.09965974	0.158953874	0.445394092	0.710169528
FUNDC2P1	0.429470144	-0.00192511	0.272692981	0.968118231	
FUNDC2P2	0.063802279	0.010919671	0.274233302	0.880016398	
FUNDC2P3	0				
FUNDC2P4	0				
FUOM	441.8741856	0.002982344	0.208802109	0.985497066	0.993957133
FURIN	3836.455767	0.089216015	0.235528221	0.507431399	0.752888894
FUS	12586.46281	-0.603033106	0.234835615	0.001314897	0.019224762
FUT1	3.098005308	0.129924095	0.297173337	0.184928047	0.450758566
FUT10	214.2981986	-0.225081747	0.210321635	0.138286687	0.382029156
FUT11	1644.161753	1.483564676	0.279200293	6.4464E-09	1.46252E-06
FUT2	0.052134167	0.010378384	0.274196959	0.880016398	
FUT3	1.621115836	-0.012939732	0.268627796	0.808352077	
FUT4	434.3623096	-0.1685627	0.163779265	0.205726866	0.478628203
FUT5	3.010052228	0.015133643	0.270836014	0.740357185	0.887421517
FUT6	0.060138196	0.010762558	0.274222372	0.880016398	
FUT7	0				
FUT8	1395.935538	-0.072935481	0.168049986	0.581099997	0.800848467
FUT8-AS1	15.6233737	-0.172057258	0.276903391	0.224376055	0.501402424
FUT9	0				
FUZ	456.1716815	0.213482249	0.132758057	0.06715357	0.25039351
FXN	252.2724161	-0.416116192	0.27338226	0.024814443	0.136508854
FXNP1	0				
FXNP2	0.078117573	-0.001083252	0.274190941	0.982570549	
FXR1	4203.561159	0.130669849	0.182550812	0.338888953	0.620845568
FXR2	1894.091159	0.06396384	0.13441556	0.590207247	0.805748419
FXYD1	10.14312337	-0.013518578	0.245892733	0.900136851	0.958832533
FXYD2	32.51946778	0.087035756	0.29427603	0.006940515	0.060591396
FXYD3	0.422265408	0.011787251	0.272382189	0.782121568	
FXYD4	0				
FXYD5	3436.923074	0.321700162	0.188757599	0.032525197	0.161586291
FXYD6	467.5157213	0.173898535	0.316601506	0.145414498	0.394365398
FXYD6-FXYD2	1.952063787	0.085453495	0.288293987	0.1369086	
FXYD6P1	0				
FXYD6P2	0				
FXYD6P3	0				
FXYD7	1.447520931	0.142494163	0.31811889	0.074162625	
FYB1	1.912981962	-0.017866443	0.273743982	0.741572523	
FYB2	1.397581356	0.069981945	0.286846308	0.030131507	
FYCO1	2548.535391	0.946677953	0.193987276	9.51522E-08	1.31337E-05
FYN	2984.401603	0.08154663	0.179126175	0.548037805	0.779736329
FYTTD1	1976.136904	-0.265511755	0.193629527	0.074184534	0.26464022
FYTTD1P1	0.077305121	-0.00109071	0.274191001	0.982570583	
FZD1	3133.593881	0.78013794	0.234606759	7.74383E-05	0.002481295
FZD10	2.950478067	-0.049131004	0.263038042	0.582744127	0.801667814
FZD10-AS1	8.018899128	-0.168493315	0.337509622	0.049954037	0.211134758
FZD2	3589.818131	-0.173362825	0.197059424	0.232830209	0.510843259
FZD3	125.3589035	0.046264165	0.242855647	0.69819558	0.865313597
FZD4	99.79332653	0.070763684	0.214144965	0.610210564	0.817877352
FZD4-DT	3.601923546	-0.017291521	0.259887566	0.838469644	0.931431972
FZD5	80.02970865	-0.568357261	0.816221488	0.016778673	0.107385683
FZD6	1358.062443	-0.210964158	0.200059056	0.15373594	0.407362059
FZD7	7021.227349	0.335320999	0.180252725	0.023035735	0.130789432
FZD8	562.8187669	-0.008162842	0.247531689	0.93589581	0.974350519
FZD9	74.81649489	0.156138878	0.296864311	0.198449264	0.469046638
FZR1	2050.536166	0.115790177	0.142253833	0.344907121	0.626578624
G0S2	56.44504796	1.26233465	0.598096125	0.001349405	0.019498204
G2E3	501.19621	0.462954545	0.207794654	0.005260972	0.050310594
G2E3-AS1	0				
