symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
EIPR1-IT1	1.243013646	0.21902555	0.498116947	0.198922271	0.376351791
ELAC1	271.1414674	-0.220768468	0.178801883	0.178375795	0.349593273
ELAC2	1686.227323	-0.141651355	0.148491843	0.316681553	0.511408488
ELANE	1.296302673	-0.041219443	0.439582096	0.77422145	0.875220051
ELAPOR1	30.571233	0.068961696	0.225774544	0.727121526	0.846172059
ELAPOR2	74.31953305	-0.194321059	0.369673593	0.416841016	0.607026949
ELAVL1	2490.404429	-0.284519848	0.188313535	0.096877752	0.230260353
ELAVL2	1.075062313	-0.092671664	0.449170582	0.516772747	0.691509527
ELAVL3	0.867449051	0.071255688	0.456966117	0.51337451	
ELAVL4	0.555824236	-0.089840407	0.464107202	0.424603712	
ELAVL4-AS1	0				
ELDR	0				
ELF1	1502.279631	0.787083208	0.211063332	4.50642E-05	0.000690126
ELF2	739.2955294	0.154245665	0.121397768	0.187713291	0.361798686
ELF2P1	0.773342306	0.073716448	0.458825564	0.501079667	
ELF2P3	0				
ELF2P4	0.045083047	0.027660101	0.462698979	0.95367378	
ELF3	6.346636166	0.296842514	0.480454033	0.202405486	0.380610657
ELF3-AS1	0.492479394	-0.064705485	0.466247462	0.562692023	
ELF4	1342.047862	-0.361351266	0.174893706	0.024398778	0.085447634
ELF5	0.24155392	0.051798747	0.464971652	0.743389275	
ELFN1	383.8493013	-0.470413121	0.380178016	0.081335701	0.204511287
ELFN1-AS1	2.011797166	-0.175185545	0.456690704	0.349497571	0.542899559
ELFN2	13.8876578	-0.712395389	0.899696812	0.032146336	0.104037828
ELK1	2160.093418	0.222827838	0.09797858	0.020022778	0.074030974
ELK1P1	0				
ELK2AP	0				
ELK2BP	0				
ELK3	5586.914759	0.995372001	0.417769298	0.002135778	0.013700668
ELK4	1177.259536	0.269908992	0.1756684	0.096174421	0.229309597
ELL	742.996391	0.607111703	0.233009488	0.003173079	0.018623608
ELL2	2198.948252	-0.294385239	0.258217943	0.18730556	0.361263505
ELL2P1	0.512512392	-0.035224354	0.454305332	0.769992529	
ELL2P2	0				
ELL2P3	0				
ELL2P4	0				
ELL3	18.19035844	0.000453078	0.311492354	0.999603158	0.999828162
ELMO1	11.03271518	0.204639953	0.441846088	0.337133079	0.531410838
ELMO1-AS1	0				
ELMO2	1657.911187	0.131575685	0.179862294	0.429515892	0.618472825
ELMO2P1	0				
ELMO3	48.10128585	0.650308583	0.310312263	0.010407653	0.045678148
ELMOD1	20.6947552	-1.485093784	0.790269515	0.002913605	0.017465127
ELMOD2	1127.892903	-0.145273959	0.148400801	0.294949079	0.487931191
ELMOD3	480.7944467	-0.029288173	0.174210706	0.853444988	0.921335728
ELN	211.4724659	0.865551193	0.560599309	0.014909023	0.059635618
ELN-AS1	3.36911868	-0.827137405	1.249860692	0.023006247	0.081756248
ELOA	1551.433235	-0.378985603	0.137468299	0.004282156	0.023390802
ELOA-AS1	74.10967904	-1.508902469	0.311528911	1.13746E-07	5.40077E-06
ELOA2	0				
ELOA3CP	0				
ELOAP1	0				
ELOB	3779.853443	-0.395531733	0.213308243	0.038235824	0.118021703
ELOBP1	0.083063225	-0.001987188	0.460138842	0.944115068	
ELOBP2	0.038652561	0.026466848	0.462590564	0.95367378	
ELOBP3	0				
ELOBP4	0				
ELOC	1146.760644	-0.289407994	0.162580795	0.060221903	0.164619376
ELOCP10	0				
ELOCP13	0				
ELOCP15	0				
ELOCP16	0				
ELOCP17	0				
ELOCP18	0.050658617	-0.030012005	0.463078769	0.841398523	
ELOCP19	5.30087577	0.041964242	0.366795786	0.852767727	0.921123452
ELOCP2	0				
ELOCP20	0				
ELOCP21	0				
ELOCP22	0				
ELOCP23	0				
ELOCP24	0				
ELOCP27	0				
ELOCP28	0				
ELOCP29	0				
ELOCP3	0				
ELOCP30	0				
ELOCP31	0				
ELOCP32	0				
ELOCP33	0				
ELOCP35	0				
ELOCP36	0				
ELOCP4	0				
ELOCP5	0				
ELOCP6	0				
ELOCP7	0				
ELOCP9	0				
ELOF1	1530.525193	-0.276970168	0.142672712	0.03914395	0.120057656
ELOVL1	3160.494393	-0.026942457	0.109458532	0.795311902	0.88726188
ELOVL2	79.42465735	-2.233722946	0.950141406	0.000678892	0.005701469
ELOVL2-AS1	1.026671224	-0.188797985	0.48900425	0.198562912	0.375851097
ELOVL3	32.52158574	-0.10462694	0.353867941	0.653153383	0.795636439
ELOVL4	383.3811699	0.193591381	0.14234565	0.153726428	0.315678307
ELOVL5	4860.351511	0.193896375	0.124532368	0.111835619	0.254308155
ELOVL6	968.3495962	-0.244405617	0.271266199	0.263913708	0.453589
ELOVL7	3.373732507	1.504498403	1.498287268	0.010542197	0.046177443
ELP1	1589.149429	0.111016226	0.197594344	0.535800816	0.706589313
ELP2	2817.623993	-0.659425588	0.151714461	4.2708E-06	0.000105212
ELP3	995.4122721	-0.174882745	0.146712785	0.206572996	0.385549849
ELP4	346.403417	-0.898731739	0.206015392	2.48063E-06	6.73041E-05
ELP5	1092.341248	-0.231822913	0.301574333	0.319375328	0.513870444
ELP6	819.880502	-0.125608216	0.159393261	0.396907852	0.58817535
ELSPBP1	0				
EMB	267.1224578	-0.346690914	0.403739908	0.1830645	0.355459302
EMBP1	4.147917343	-0.220817283	0.456675229	0.296872872	0.489961697
EMC1	3294.134102	-0.562279977	0.204579656	0.002507519	0.015551098
EMC1-AS1	30.3329535	-0.784113795	0.453116474	0.014064545	0.057114082
EMC10	5153.413285	0.192853855	0.17125775	0.225853324	0.40922103
EMC2	805.3474066	-0.225909357	0.146922451	0.102652181	0.239428373
EMC3	1668.377582	-0.051990795	0.147387942	0.740606891	0.854910427
EMC3-AS1	30.79707053	0.076451846	0.360403169	0.739432906	0.854043277
EMC4	2230.134193	-0.180605908	0.129981103	0.148497617	0.30801508
EMC6	734.272585	0.06241599	0.197199274	0.733961681	0.850432815
EMC7	1347.073312	0.024091345	0.161433366	0.871094509	0.930650083
EMC8	898.938805	-0.13152973	0.143828729	0.334543706	0.52891467
EMC9	295.7256404	-0.069133356	0.235120477	0.731068951	0.848633613
EMCN	0				
EMD	2774.898566	-0.428063337	0.112622675	8.50923E-05	0.00112751
EME1	137.3719961	-0.759844707	0.712917302	0.029920229	0.098907677
EME2	957.2509776	0.734386126	0.303643573	0.004012335	0.022272821
EMG1	1067.526556	-0.485446276	0.271494856	0.031585868	0.102707181
EMID1	134.8309477	-0.392462279	0.500190789	0.136980989	0.292228739
EMILIN1	23659.70881	0.105726102	0.229285807	0.583760223	0.743962831
EMILIN2	737.0308407	0.213539096	0.160988146	0.156814457	0.319840563
EMILIN3	1056.361498	1.937811253	0.525348912	1.36738E-05	0.000269165
EML1	1934.691626	-0.307230423	0.194737179	0.082065756	0.205775577
EML2	931.6234521	-0.239531082	0.231855801	0.246444331	0.434105388
EML2-AS1	34.61488854	0.650151661	0.533907353	0.041678733	0.126057319
EML3	1909.908772	0.753964634	0.26982602	0.001267072	0.009225296
EML4	2218.30843	-0.690012248	0.152813384	2.05992E-06	5.83844E-05
EML4-AS1	0.759866365	0.2559661	0.532604099	0.114049068	
EML5	5.191917613	0.318904472	0.591023307	0.038922369	0.119526528
EML6	17.11927315	2.327855468	0.776479745	3.21041E-05	0.000526483
EML6-AS1	0				
EMP1	19872.15041	1.181912029	0.343892245	6.82033E-05	0.000947808
EMP2	4060.381307	-0.530529177	0.314616168	0.03112532	0.101606542
EMP2P1	0				
EMP3	6065.668402	0.275626207	0.183496696	0.101459315	0.237368651
EMSLR	14.73981307	-0.314491768	0.512988873	0.162545913	0.327583233
EMSY	468.2611022	0.036410695	0.167818081	0.818227223	0.900452768
EMX1	0				
EMX2	0.159783672	-0.013618445	0.460652034	0.913256165	
EMX2OS	0.211345731	-0.014682042	0.460503904	0.945064528	
EN1	11.25341641	-0.773379525	0.766387436	0.029859536	0.098794535
EN2	1.545324269	0.140162658	0.45458266	0.404925793	0.595766143
ENAH	3955.052021	-1.033949462	0.425910617	0.001799882	0.012039487
ENAM	0.15681747	0.025620989	0.462525047	0.954707095	
ENC1	1480.481308	-2.345532363	0.404863141	4.11722E-10	5.27711E-08
ENDOD1	949.5152519	-0.049762838	0.140043147	0.706992424	0.832440974
ENDOG	413.8930939	0.320138955	0.197648267	0.073582269	0.190358327
ENDOU	2.085867217	-0.17814248	0.459078309	0.346756838	0.540456176
ENDOV	743.4245378	-0.178920987	0.194175243	0.307419193	0.50140648
ENG	4315.624804	0.722076847	0.324206635	0.006205235	0.030798867
ENGASE	839.958083	0.303951439	0.255742352	0.157509122	0.320692055
ENHO	12.26495042	-0.333129362	0.463764883	0.187107096	0.361006058
ENKD1	707.9569302	-0.026212357	0.157414161	0.859696579	0.925040224
ENKUR	10.40045768	0.030989189	0.405800845	0.876949859	0.934374247
ENO1	45489.51851	-0.603241019	0.243411325	0.004508594	0.024334214
ENO1-AS1	1.763721423	0.00637824	0.418501625	0.97285991	0.986173991
ENO1P1	3.302662336	-0.004630895	0.462804456	0.943384365	0.970362143
ENO1P2	0.134776819	-0.030793265	0.463169685	0.841291112	
ENO1P3	0.40021731	-0.017713329	0.455730071	0.755063895	
ENO1P4	0				
ENO2	4434.788865	-0.130127977	0.343837343	0.570479008	0.733735544
ENO3	95.42287873	-0.090102102	0.286458272	0.687380629	0.818864792
ENO4	34.57917027	-0.183390709	0.294341001	0.422686866	0.612209937
ENOPH1	995.3748655	0.144638535	0.167349803	0.35694495	0.550123022
ENOSF1	537.51814	-0.359279116	0.241527026	0.08368755	0.208510237
ENOX1	526.5162022	0.583616416	0.286475762	0.014119091	0.057283243
ENOX1-AS1	0				
ENOX1-AS2	0				
ENOX2	569.6472233	0.271008933	0.180031155	0.101602617	0.237603847
ENPEP	307.6544726	0.156773292	0.446813403	0.411728477	0.602386327
ENPP1	874.8480442	-0.367826543	0.362898448	0.156118381	0.319233142
ENPP2	2777.827496	0.581664058	0.375050121	0.03831257	0.118110935
ENPP3	5.726745484	-0.343959108	0.448550028	0.181289549	0.353467897
ENPP4	45.31022951	-0.171615769	0.354481125	0.469970078	0.654377161
ENPP5	21.12474742	-0.265843229	0.395177996	0.282991233	0.475237922
ENPP6	7.273846181	0.241214536	0.440811495	0.297230911	0.490273346
ENPP7	0.038652561	0.026466848	0.462590564	0.95367378	
ENPP7P1	0				
ENPP7P10	0				
ENPP7P11	0				
ENPP7P12	0.046695068	-0.00318502	0.462865579	0.94339197	
ENPP7P13	0				
ENPP7P14	0				
ENPP7P2	0				
ENPP7P3	0.063802279	-0.003438508	0.462863848	0.94339197	
ENPP7P4	0.052134167	-0.003275007	0.462864896	0.94339197	
ENPP7P5	0.060138196	-0.003421337	0.4628645	0.94339197	
ENPP7P6	0.112112937	-0.029854177	0.463059227	0.841525091	
ENPP7P7	0.046695068	-0.00318502	0.462865579	0.94339197	
ENPP7P8	0.046695068	-0.00318502	0.462865579	0.94339197	
ENPP7P9	0				
ENSA	3197.301363	-0.23090459	0.162410416	0.126916765	0.277389341
ENSAP1	0				
ENSAP2	0				
ENSAP3	0				
ENTHD1	0.231273405	0.027921849	0.462760289	0.953977861	
ENTPD1	220.8331993	1.79346884	0.813849643	0.001240502	0.009103435
ENTPD1-AS1	450.7271472	0.085919614	0.21942512	0.658404619	0.798603114
ENTPD2	0.952567865	0.027445078	0.453868268	0.819353832	0.901195937
ENTPD3	158.1815434	0.170466665	0.465978858	0.332145666	0.526659686
ENTPD3-AS1	36.44943811	-0.679285192	0.285109506	0.004786976	0.025362755
ENTPD4	2666.785873	0.110671232	0.195145635	0.510978192	0.686899359
ENTPD5	579.8387436	-0.49362248	0.217632809	0.010668323	0.046558141
ENTPD6	2311.9804	-0.320472308	0.180431291	0.051748726	0.147310843
ENTPD7	828.5064661	-0.204872591	0.28074109	0.377203521	0.569109141
ENTPD8	1.706732804	0.132819214	0.471423176	0.301165746	0.494436944
ENTR1	1212.012103	0.322928356	0.143418906	0.017556981	0.067264426
ENTR1P1	0				
ENTR1P2	0				
ENY2	1700.103591	-0.682361106	0.145067882	8.25372E-07	2.77048E-05
EOGT	987.8895147	-0.271852311	0.160579704	0.069818741	0.183190724
EOLA1	436.4155538	0.003501749	0.196267751	0.98520984	0.992940305
EOLA2	741.1857063	0.048412926	0.148341016	0.741851436	0.855724707
EOMES	0.052134167	-0.003275007	0.462864896	0.94339197	
EP300	2903.458092	0.260181258	0.237923136	0.209784098	0.389632909
EP300-AS1	0.391123731	0.016420156	0.451019511	0.90149303	
EP400	2211.608938	0.077429491	0.136702114	0.560554255	0.72566712
EP400P1	523.869126	-0.622374413	0.245526117	0.003668468	0.020843016
EPAS1	3107.201371	-0.038848226	0.360054874	0.854972401	0.922025806
EPB41	342.9338998	0.212786571	0.254872252	0.318848824	0.513525307
EPB41L1	1355.893575	-0.528484918	0.295336866	0.028143299	0.094610024
EPB41L2	1749.123123	-0.310110772	0.311776531	0.19493742	0.371307342
EPB41L3	2780.498481	-0.067253075	0.229667246	0.747621718	0.859925575
EPB41L4A	8.419931461	-0.084364932	0.384434898	0.68878527	0.819749851
EPB41L4A-AS1	1045.455954	0.440743214	0.359067348	0.091622367	0.221876701
EPB41L4A-DT	0.409035066	0.039746837	0.452573146	0.776625921	
EPB41L4B	18.58666947	-0.675403616	0.434227493	0.026044213	0.089475642
EPB41L5	479.6893209	0.126596292	0.175999807	0.435549396	0.623684955
EPB42	0				
EPC1	881.2164164	-0.751774065	0.24589388	0.000559815	0.004918802
EPC2	718.5964478	0.405965576	0.172114681	0.010836645	0.047141951
EPCAM	5.073322749	-0.785219838	0.575439032	0.022887038	0.081502063
EPCAM-DT	3.676625546	-0.034549834	0.391102141	0.870453253	0.930613895
EPDR1	1438.958764	0.071365881	0.28388456	0.749324906	0.861126848
EPG5	1068.463841	0.09285178	0.207434523	0.61858544	0.769974628
EPGN	12.27303324	0.239595409	0.518310737	0.141217252	0.29816214
EPHA1	0.052134167	-0.003275007	0.462864896	0.94339197	
EPHA1-AS1	5.942528482	0.157347937	0.435698298	0.426188817	0.615313633
EPHA10	0.209464233	-0.042634309	0.465163027	0.597580176	
EPHA2	3524.213402	1.759861114	0.449983099	5.96241E-06	0.000138299
EPHA3	66.49658118	1.881648606	0.630015186	0.000154275	0.001789216
EPHA4	210.9988179	0.511859891	0.38850547	0.0634471	0.170974776
EPHA5	1.403747825	-0.083221843	0.445615296	0.578886961	0.740086713
EPHA5-AS1	0.100429915	-0.037274775	0.464075957	0.742456332	
EPHA6	0.221963865	0.035244729	0.463635718	0.7949467	
EPHA7	59.62165893	0.016751345	0.415758759	0.933395092	0.965901937
EPHA8	0.295054927	0.021544995	0.457606609	0.900176944	
EPHB1	45.02158475	-0.752077406	0.321936343	0.004387636	0.023838057
EPHB2	1845.814164	0.11446304	0.29223104	0.614475145	0.767114254
EPHB3	660.4575701	-0.231776851	0.301126767	0.319518033	0.51394584
EPHB4	5245.077381	0.331926848	0.174959572	0.040145683	0.122420367
EPHB6	555.991874	-0.027015245	0.278635609	0.897546818	0.946577496
EPHX1	2369.975861	0.797633609	0.349928423	0.00449221	0.024275633
EPHX2	88.04226135	-0.211704389	0.328251366	0.376668409	0.568610646
EPHX3	9.167726062	0.454820255	0.42579214	0.102748956	0.239559857
EPHX4	11.72938388	0.6490805	0.420700992	0.030147102	0.099347286
EPM2A	128.815559	1.183211086	0.207139942	1.52876E-09	1.48343E-07
EPM2AIP1	849.0953009	0.049840122	0.198428355	0.785752474	0.882081026
EPN1	6268.671522	-0.003272848	0.131170812	0.977804434	0.988710465
EPN2	1081.744383	0.155761407	0.220416325	0.417293462	0.607451146
EPN2-AS1	0				
EPN3	0.460491072	-0.038987869	0.456363382	0.79512008	
EPO	1.259713834	0.221377971	0.486896758	0.240064973	0.426550881
EPOP	236.3272888	0.677710839	0.286391499	0.004923054	0.025972267
EPOR	252.6814915	-0.118928881	0.316748484	0.60920865	0.763607028
EPPIN	0				
EPPIN-WFDC6	0				
EPPK1	19.16224946	3.161034908	0.867063896	1.14629E-05	0.000234763
EPRS1	5514.468726	-0.366978234	0.18106725	0.027091138	0.091949317
EPS15	1778.90142	0.049155341	0.171897609	0.814115952	0.898415381
EPS15-AS1	0.060362782	-0.003422342	0.462864447	0.943391968	
EPS15L1	917.3208124	-0.373238796	0.112033035	0.000451966	0.004171304
EPS15P1	0.46602559	0.067465535	0.465769804	0.756530834	
EPS8	2730.032935	-0.122909709	0.223099778	0.542293265	0.712150502
EPS8L1	56.80618202	-0.324194324	0.416649699	0.206023139	0.385097592
EPS8L2	490.7751069	-0.063605237	0.275414339	0.771596137	0.873618555
EPS8L3	0				
EPSTI1	1282.846151	-1.394994629	0.438424834	0.000120998	0.001477305
EPX	0				
EPYC	1.398238706	0.290842098	0.552686041	0.123515966	0.272356364
EQTN	0				
ERAL1	1335.968519	-0.233880104	0.120425868	0.045600241	0.134476836
ERAP1	2727.378333	0.357162255	0.295609533	0.128068094	0.279219104
ERAP2	1172.93848	-0.008914699	0.409692683	0.957459502	0.978238429
ERAS	1.362005538	-0.035371733	0.429351138	0.829425294	0.906671191
ERBB2	3699.22122	-0.386868068	0.18494613	0.022013502	0.079123581
ERBB3	9.780833979	1.514693943	0.670251459	0.001202931	0.008916054
ERBB4	2.393456208	0.151756551	0.497401691	0.096036126	0.229144074
ERBIN	2387.428121	0.009466785	0.122587547	0.937943046	0.968136029
ERC1	2183.629277	-0.064311318	0.19718126	0.72137724	0.842234648
ERC2	20.18867518	-0.625368025	0.532202397	0.046201488	0.135835309
ERC2-IT1	0				
ERCC1	4124.522824	0.085068639	0.232774496	0.647843965	0.791757823
ERCC2	2043.436049	-1.328381997	0.303789954	1.24417E-06	3.85051E-05
ERCC3	1589.248754	0.00357846	0.102102831	0.973769078	0.986520377
ERCC4	367.3120786	0.080320129	0.17930536	0.628502445	0.777563836
ERCC5	1341.409692	0.169847972	0.176750737	0.298783592	0.491818056
ERCC6	402.7812974	0.222824629	0.180154986	0.178767546	0.350052494
ERCC6L	97.13572563	-1.694596885	1.14983654	0.004251079	0.023250094
ERCC6L2	669.2843636	0.098174067	0.201449672	0.590606686	0.749246826
ERCC8	403.4651116	-0.612658773	0.205270007	0.000993934	0.007698226
ERCC8-AS1	0				
EREG	253.6648831	6.294582371	1.31693786	5.0752E-08	2.80537E-06
ERF	2371.240789	-0.066993124	0.166640521	0.664425811	0.80302466
ERFE	418.7824828	-0.223585947	0.348071044	0.357825807	0.550907453
ERFL	47.37162522	0.105005472	0.250836571	0.619774646	0.770893502
ERG	0.474094206	0.015834287	0.455343508	0.944079685	
ERG28	1282.750387	-0.258800548	0.246589104	0.217982595	0.400048831
ERGIC1	13631.31821	0.255233937	0.157570213	0.109303795	0.249952926
ERGIC2	1258.921728	-0.269451078	0.107790019	0.009739818	0.043433374
ERGIC3	9483.945634	0.05478817	0.168144869	0.738039366	0.853453657
ERH	2941.360363	-0.472288296	0.177849767	0.003823409	0.021519748
ERHP1	0.211286927	0.018975292	0.459638514	0.939317328	
ERHP2	0				
ERI1	530.6047133	-0.049294172	0.219657538	0.796595014	0.887971453
ERI2	253.3768628	-0.19796918	0.212411174	0.286606685	0.478848657
ERI3	2123.317686	-0.616026636	0.136087551	2.24955E-06	6.25621E-05
ERI3-IT1	0.762512548	0.316358668	0.598783723	0.055282449	
ERICD	18.13374157	0.439706135	0.345616593	0.08855779	0.216746629
ERICH1	405.8080255	-0.097447333	0.172395415	0.541034376	0.711107745
ERICH2	75.37357201	-0.066973943	0.38474684	0.754152844	0.863854787
ERICH3	3.334550743	0.242327792	0.516250262	0.160560786	0.325016097
ERICH3-AS1	0				
ERICH4	0.155039668	-0.032915622	0.463445903	0.842022339	
ERICH5	1.056956298	-0.151842266	0.456808004	0.372233469	0.564177062
ERICH6	1.731508024	0.141483614	0.452115107	0.41591445	0.606313389
ERICH6-AS1	35.38593998	-0.387464005	0.328800665	0.118220515	0.264150635
ERICH6B	0.050658617	-0.030012005	0.463078769	0.841398523	
ERLEC1	2650.862891	0.14496806	0.144946511	0.293650328	0.486659423
ERLEC1P1	1.010265355	-0.004274676	0.462821666	0.943386917	0.970362143
ERLIN1	2209.259318	-0.187504228	0.163316738	0.220877231	0.403561334
ERLIN2	2093.489154	0.122354791	0.169763258	0.439115122	0.626725641
ERLNC1	0				
ERMAP	927.0902954	0.855368773	0.15969269	1.96194E-08	1.29365E-06
ERMARD	574.7427662	0.269350213	0.109539475	0.011210938	0.048410077
ERMN	4.488278028	0.107301045	0.4558312	0.414116646	0.604644589
ERMP1	774.3439657	0.78507986	0.482641061	0.016295355	0.063660175
ERN1	569.6137373	0.540257047	0.347631662	0.040464646	0.123240803
ERN2	2.43216768	-0.263984508	0.524643991	0.133093617	0.286391938
ERO1A	3489.588321	0.675017895	0.317404312	0.008907324	0.040679499
ERO1B	435.5268079	2.906641169	0.424804826	4.37813E-13	1.64892E-10
ERP27	0.039090939	0.026565745	0.462599217	0.953059824	
ERP29	5460.562676	0.261153845	0.190955806	0.133012995	0.28629306
ERP29P1	0.552655931	0.013525291	0.449884769	0.929588046	
ERP44	2130.758681	-0.127115654	0.183174889	0.447287263	0.634294269
ERRFI1	1352.544639	0.091692375	0.327222452	0.69523312	0.824154449
ERV3-1	243.7267139	-0.185339844	0.23023586	0.352112366	0.545132378
ERVE-1	0				
ERVFRD-1	0.032938258	0.025256633	0.462491135	0.95367378	
ERVFRD-3	1.292447005	0.17322215	0.448710714	0.379885356	0.571525558
ERVH-1	0.104268334	-0.003619074	0.46285577	0.943391257	
ERVH48-1	0				
ERVK-28	0.40495531	-0.042062377	0.461619286	0.628932589	
ERVK13-1	180.0486258	0.198132807	0.276683077	0.376042409	0.568051555
ERVK3-1	838.2588937	-0.188264907	0.190014049	0.275276105	0.466611284
ERVK9-11	21.66136581	0.300438985	0.385523875	0.237362577	0.423479231
ERVMER34-1	48.5874862	-0.091824645	0.31363225	0.689822203	0.820453845
ERVV-1	0				
ERVV-2	0				
ERVW-1	0.454415136	0.066097612	0.459646805	0.537352068	
ESAM	14.33516364	2.040826991	0.745192509	0.000322713	0.003212816
ESCO1	506.2322387	0.041571425	0.18320615	0.803380925	0.89219489
ESCO2	115.152686	-2.182005449	0.975339314	0.000877158	0.006953897
ESD	4105.954888	-0.274380352	0.171449434	0.081196494	0.204251897
ESF1	480.8900662	0.102647379	0.171035824	0.515401984	0.690631821
ESM1	0.387851479	0.062769236	0.462733268	0.534410377	
ESPL1	342.2054362	-1.384138996	0.819654472	0.004546655	0.024492418
ESPN	2.209462229	-0.047854011	0.448014998	0.698338116	0.826556476
ESPNL	334.8938369	-0.523970377	0.346638386	0.046132077	0.135667138
ESPNP	0				
ESR1	11.62627821	-0.414691521	0.49536368	0.125930979	0.276022122
ESR2	28.33351049	1.103190703	1.868549045	0.006578706	0.032249155
ESRG	0.065519465	0.030570707	0.463005674	0.9538576	
ESRP1	0.240588661	-0.02817561	0.462880832	0.862666864	
ESRP2	2.918651323	-0.063843092	0.430686245	0.690105523	0.82061121
ESRRA	1166.309858	0.735711457	0.293017875	0.002891859	0.017353499
ESRRAP1	0.063802279	-0.003438508	0.462863848	0.94339197	
ESRRAP2	0.726705183	-0.005723401	0.458231735	0.869220857	
ESRRB	8.733414018	-0.314554375	0.430064222	0.212768397	0.393467887
ESRRG	0.496365496	-0.099353399	0.469244628	0.336534019	
ESS2	805.6416872	0.216773216	0.125823603	0.074011815	0.191234483
ESX1	0.315672928	-0.052953166	0.457494409	0.650265823	
ESYT1	4486.458984	0.016412402	0.139189963	0.903326532	0.950282576
ESYT2	4188.327299	0.379657822	0.179174663	0.021799141	0.078661696
ESYT3	26.58170607	-0.049348216	0.367310734	0.824724127	0.90399673
ETAA1	559.2263464	-0.3716158	0.138746486	0.004768005	0.025294661
ETDA	0				
ETDB	0				
ETDC	0				
ETF1	4078.988198	0.12886381	0.213207323	0.490741345	0.671103664
ETF1P1	0.137791758	-0.003674617	0.462852069	0.943391257	
ETF1P2	0.252598584	0.03676567	0.461199285	0.70582479	
ETF1P3	0.038652561	0.026466848	0.462590564	0.95367378	
ETFA	1982.695451	-0.80148476	0.15273298	4.18478E-08	2.39665E-06
ETFB	1549.948416	-1.179946029	0.251686807	4.03519E-07	1.52493E-05
ETFBKMT	98.26600861	0.303281668	0.180305787	0.066605203	0.176952918
ETFDH	487.6849603	0.144199187	0.140832853	0.284496935	0.476905205
ETFRF1	249.4166614	-0.671833652	0.178471877	4.80233E-05	0.000723764
ETHE1	1174.494244	-0.38161301	0.249920787	0.07326776	0.189863894
ETNK1	971.7182302	0.55205956	0.260305454	0.01293352	0.053648638
ETNK2	599.5186206	0.038965697	0.284381351	0.866194352	0.928349538
ETNPPL	1.116737193	0.226652574	0.534297169	0.105893398	0.244810094
ETS1	2610.168927	0.091764133	0.265430705	0.675085	0.810298914
ETS1-AS1	0				
ETS2	3861.166677	0.33215877	0.305531972	0.164013038	0.329648521
ETS2P1	0				
ETV1	1647.100048	4.213393373	0.483806894	1.73962E-19	2.97354E-16
ETV2	51.90242535	0.284899972	0.258552526	0.188900467	0.363582268
ETV3	1072.275358	-0.363451045	0.203455487	0.046350821	0.136130268
ETV3L	0.144566394	-0.003687526	0.462851308	0.943391255	
ETV4	742.9771615	2.13419859	0.687371422	9.44115E-05	0.00122176
ETV5	1427.623502	1.691940107	0.269656382	2.88764E-11	5.72912E-09
ETV5-AS1	0				
ETV6	1084.696856	0.074464636	0.18568542	0.663192504	0.802046404
ETV7	26.32298251	-0.733043332	0.449625044	0.018876376	0.070899849
ETV7-AS1	0.258926007	-0.057818856	0.466381832	0.601883419	
EVA1A	1035.341115	0.710251027	0.28749564	0.003454492	0.0198506
EVA1B	6864.021296	1.090321128	0.401705088	0.000788844	0.006430262
EVA1C	241.0327469	1.940865323	0.67736734	0.000214329	0.002318572
EVC	3485.001334	-0.443817136	0.277709298	0.052456353	0.148810497
EVC2	488.1776609	-0.114732032	0.194168034	0.518631066	0.692721987
EVI2A	664.8179527	-0.230008511	0.401705319	0.338189823	0.532444403
EVI2B	179.0571538	1.972355741	0.610699887	6.84651E-05	0.000950258
EVI5	879.9162948	0.652607268	0.16309286	2.15757E-05	0.000385398
EVI5L	1215.457178	-0.101871026	0.153804967	0.484141804	0.666384727
EVL	1273.232221	-1.037341833	0.267093007	1.55849E-05	0.000299579
EVPL	0.23804032	0.010695528	0.459019424	0.940886877	
EVPLL	0				
EVX1	0				
EVX1-AS	0				
EVX2	0				
EWSAT1	0.477934906	0.09283662	0.463178385	0.519782678	
EWSR1	8527.683759	-0.0362192	0.162049554	0.803862498	0.892372911
EXD1	1.786045443	0.329536696	0.576671593	0.078846209	0.19998192
EXD2	1011.261996	-0.012291299	0.207609009	0.945232728	0.971508624
EXD3	294.3088159	-0.330848683	0.225949884	0.092031657	0.222479922
EXO1	149.1397259	-1.505977277	0.812646861	0.003063963	0.018159066
EXO5	194.2440981	0.173966101	0.235002869	0.392808763	0.584243878
EXOC1	1141.315531	-0.032625591	0.148084883	0.814698628	0.898759609
EXOC1L	0.377460003	0.00880383	0.455304933	0.921554313	
EXOC2	945.3422998	-0.296904884	0.128425325	0.015739128	0.062087547
EXOC3	2179.799569	0.081274274	0.160098987	0.574213635	0.73660236
EXOC3-AS1	125.8440197	0.307836214	0.232100394	0.126908319	0.277389341
EXOC3L1	4.680158489	-0.11331129	0.428191605	0.547799964	0.71620752
EXOC3L2	2.238607351	-0.044626883	0.435908718	0.776521356	0.87684468
EXOC3L4	0				
EXOC4	2231.733851	-0.036927688	0.12409285	0.756266748	0.864810798
EXOC5	1859.592845	-0.242337123	0.176131839	0.140709617	0.297385238
EXOC5P1	0.113442467	0.006021579	0.460195802	0.943510702	
EXOC6	80.47536662	0.009046946	0.264418169	0.968485695	0.984344355
